id,text_final,target_category,prioridade
3357,problemas de login funcionario reporta nao conseguir fazer logout do sistema por questoes tecnicas o aviso e receber mas o usuario desejar encerrar sessao atraves da interface,Acesso,Baixa
3358,problemas de conexao intermitente experimentar problemas recorrentes na rede wi fi durante o trabalho a velocidade e lenta e ocasionalmente a internet nao esta disponivel,Rede,Baixa
3359,roteamento de dns erratico eu ter problemas intermitentes ao usar o navegador do meu computador as vezes as paginas nao carregar e receber uma mensagem de erro nao e possivel conectar a rede isso acontecer mais frequentemente quando estou trabalhar em um projeto importante,Rede,Media
3360,sistema de pagamento indisponivel funcionario relatar que o sistema onlinar de faturas nao esta funcionando atrasar as transacoes,Acesso,Baixa
3361,usuario impedir de editar registros o usuario xyz relatar que nao conseguir mais cadastrar informacoes na base do sistema acreditar se ser um problema temporario e preferir esperar antes de buscar suporte,Acesso,Baixa
3362,som desafinacao no computador aproveitar o seu laptop por algumas semanas e hoje percebi que har um som de zumber constante quando ele estiver ligado alguir poder me ajudar a resolver isso,Hardware,Media
3363,computador silencioso o meu computador esta ligar mas nao exibir nenhum som durante o inicializacao har uma luz de energia verde e a tela comeca com um logon basico,Hardware,Baixa
3364,micrometro sem escalar o micrometro esta funcionando mas quando tentar medir uma peca de trabalho nao ha nenhuma mudanca na manga ou no ponteiro,Hardware,Baixa
3365,roteador de rede desligar frequentemente o roteador esta intermitentemente se ligar e descer causar perda recorrente do acesso a internet,Rede,Alta
3366,incapacidade de realizar login usuario relatar ter tentar o e mail do assistente administrativo mas nenhuma confirmacao foi receber aconselhar verificar se a conta esta ativa,Acesso,Baixa
3367,estrutura de arquivo corromper funcionario relatar que nao conseguir abrir um documento no formato docx e suspeita de problemas com a estrutura do sistema de arquivos,Acesso,Media
3368,problemas intermitentes de conexao wi fi ter uma frequencia irregular nas quedas da rede ocorrer tanto a noite quanto durante o dia e embora seja frustrante nao me atrapalhar muito em uso,Rede,Baixa
3369,falha na rede wi fi ocorrer uma interrupcao repentina no sinal de internet em um departamento especifico os usuarios estao enfrentar problemas para se conectar e acessar o intranet,Infraestrutura,Baixa
3370,tela brilhante e niter a tela do computador ficar muito clara quando ligar e dificil visualizar os detalhes em textos grandes procurar solucao semanal para o problema,Hardware,Media
3371,motorola moto g dormir o meu dispositivo motorola moto g esta desligar aleatoriamente e nao responde aos comandos de energia nao e recente mas sempre funcionar sem problemas,Hardware,Baixa
3372,agua quente desligar tempo de espera prolongar na cozinha a agua quente esta intermitentemente desligar e nao conseguir recuperar la,Infraestrutura,Baixa
3373,comunicacao ver chat falha ocorrer uma interrupcao momentanea no meu contato pelo skype estou tentar entrar mas nada acontecer,Comunicação,Baixa
3374,ruer de sinal wi fi experimentar ruir e desligamentos intermitentes do meu roteador a conexao fraca afetar apenas em determinadas partes da casa,Rede,Baixa
3375,conexao wi fi intermitente o cliente relatar ter problemas de conexao com o servico de internet em casa onde a rede desliga e volta ao mesmo tempo,Acesso,Baixa
3376,solicitacao de senha o usuario solicitar uma nova senha porque esquecer e precisar realizar tarefas urgentes aperter o botao recuperacao da senha para iniciar a assistencia,Acesso,Baixa
3377,painel de controle mal funcionante os paineis de monitoramento led do predio nao estao iluminar corretamente exibir sinais de que poder estar com defeito,Infraestrutura,Baixa
3378,problemas de conexao wi fi intermitente atraves do meu dispositivo estou experimentar uma instabilidade na rede wi fi as quedas acontecer sem aviso e o acesso se tornar impossivel ate que eu reiniciar o modem,Rede,Baixa
3379,rede instavel na sala de estar a rede wi fi esta frequentemente desconectar afetar o uso do computador e acesso a internet esse problema e observar regularmente durante as horas uteis,Rede,Media
3380,gerador de relatorios bloqueando funcionar o gerador mas os relatorios nao aparecer na pasta esperar,Comunicação,Media
3381,acesso bloquear o administrador da rede afirmar que o firewall esta impedir nosso fornecedor externo de se conectar atrapalhar a transacao imobiliar,Infraestrutura,Alta
3382,luz led morna o indicador de temperatura no laptop esta mudar da luz vermelha alta para amarelo mas o computador continuar funcionar normalmente,Hardware,Baixa
3383,som barulhento do teclado o som emitir ao pressionar as teclas e altamente desagradavel criar uma distracao significativa durante o trabalho aler disso a duracao da emissao nao esta dentro de um intervalo normal,Hardware,Baixa
3384,somente leitor nao conseguir reproduzir audio do mp3 no meu dispositivo mesmo que o arquivo esteja intacto,Comunicação,Baixa
3385,sistema operacional atualizar o sistema operacional do centro de dados foi recentemente atualizar algumas interfaces da nuvem estao exibir erros em alguns dispositivos,Infraestrutura,Baixa
3386,roteador conectar ocasionalmente o roteador nao manter uma ligacao constante a internet ocorrer falhas de rede que durar ate cerca de um minuto antes da reconexao espontanea,Rede,Media
3387,ruer alto na sala de conferencias ha uma frequencia persistente e alta no espaco da sala de conferencias que esta interferir nas reunioes,Infraestrutura,Media
3388,wi fi instaveis o wi fi parecer estar funcionar normalmente mas as vezes nao conseguir se conectar tentativas repetir de reconexao falhar com frequencia,Rede,Media
3389,problemas de conexao wifi usuario relatar ter problemas persistentes para se conectar ao wi fi na sala de estar acessorios parecer funcionar normalmente mas o usuario nao conseguir estabelecer uma ligacao,Acesso,Baixa
3390,wi fi instavel o wi fi do computador de trabalho interromper o conectividade periodicamente especialmente apos a atualizacao recente das configuracoes,Rede,Baixa
3391,dificuldade de conexao com rede wi fi funcionario relatar problemas ao se conectar a rede sem fio em seu escritorio tentativas anteriores foram infelizmente infrutiferas e a interrupcao do servico esta prejudicar o trabalho diario,Acesso,Media
3392,computador sem energia maquina de trabalho nao ligar apos ser ligar botao power ficar frouxo e troca da tomada tambem infrutifera,Hardware,Alta
3393,dispositivo movel nao se conectar a rede tenho tentar usar meu smartphone no ultimo dia mas parecer que ele esta completamente desconectar da internet as configuracoes parecer corretas e estou usar o wi fi direto,Hardware,Baixa
3394,dificuldade na edicao do documento meu computador esta me impedir de fazer alteracoes no word fazer um relatorio para o trabalho e agora nao consigo salvar as mudancas,Comunicação,Media
3395,som ausente o sistema de som do computador naoer esta funcionando ajustes no volume e nas configuracoes parecer inuteis ja que o desligar reiniciar tambem nao resolver,Hardware,Media
3396,erro no envio do formulario ocorrer uma falha ao tentar enviar o formulario de inscricao onliner a mensagem dizer formato incorreto tentar novamente,Comunicação,Alta
3397,alta temperatura do computador o meu laptop esta superaquecendo e emitir vibracoes intensas tenho notar isso por algum tempo mas agora a tela comeca a fitar,Hardware,Baixa
3398,e mail nao responder o cliente de e mail esta travar sem nenhuma mensagem ou notificacao receber apo o envio,Comunicação,Alta
3399,mudancas no layout da pagina com o ultimo patch alguns itens na tela de navegacao ficar deslocar estou tentar ajustar manualmente as posicoes,Comunicação,Baixa
3400,sistema crm nao atualizar o sistema de gerenciamento de relacionamentos com clientes crm esta reler o mesmo registro varias vezes ao inves de capturar novas informacoes ou alteracoes,Comunicação,Baixa
3401,computador resfriamento excessivo o computador esta superaquecendo e trar periodicamente mas nao apresentar problemas de inicializacao,Hardware,Media
3402,tela do ingresso bloquear a tela de login no sistema operacional meu pc nao responde e preciso registro para acessar os dados,Comunicação,Alta
3403,acesso restrito a area de trabalho funcionario relatar que apesar de ter autorizacao formal nao conseguir ver o seu espaco pessoal no sistema aperta e teclas funcionar normalmente,Acesso,Baixa
3404,problemas intermitentes na rede eu ter o meu computador de trabalhar mas parecer que ha instabilidade no sinal wi fi as vezemplo estou conectado e a internet funcionar perfeitamente por alguns minutos antes do mesmo desconexao inesperar,Rede,Baixa
3405,nao conseguir enviar e mail tenho tentar enviar varios emailsr hoje mas todos estao indisponiveis nao consigo acessar los nem visualizar los,Comunicação,Alta
3406,dificil conectar pc a internet ocorrer uma lentidao na rede ao tentar abrir sites ou baixar arquivos mesmo com a configuracao da velocidade de banda limitar,Rede,Baixa
3407,som suave e intermitente o som de trabalho do computador apresentar uma perturbacao recorrente o que poder afetar a concentracao durante atividades profissionais,Hardware,Baixa
3408,sistema de acesso restrito uma das estacoes no patio da empresa nao esta autorizar o uso do sistema apo um atualizacao recente o acesso e restrito e requerer uma resolucao pronta para evitar interrupcoes nos negocios,Infraestrutura,Media
3409,sombra na web a pagina da minha organizacao de trabalho nao carregar corretamente parecer desbotada e os links estao quebrados,Comunicação,Media
3410,wi fi instavel o usuario esta experimentar uma conexao wi fi intermitente que afetar o desempenho da rede no trabalho,Rede,Media
3411,wi fi instavel o wi fi nao esta manter uma conexao estavel o que tornar dificil realizar chamadas de voz e trabalhar em casa,Rede,Baixa
3412,som inconsistente o som do meu computador esta fraco e distorcer as configuracoes estao corretas mas ainda assim nao ha melhora,Hardware,Media
3413,ruer de audio na reuniao ocorrer ruer constante durante as conferencias onlinar interferir no fone de ouvido e impedir a comunicacao clara,Rede,Baixa
3414,som barulhento ao ligar computador quando tentar iniciar o meu pc ha um som alto e incomum nao saber se e do hardware ou algo relacionar a placa de som,Hardware,Media
3415,dispositivo movel sobreaquecender meu telefone android esta super aquecer e mesmo quando e desligar ainda sentir calor excessivo o compartimento interno parecer quente ao toque,Hardware,Alta
3416,laptop sem conectividade wi fi meu laptop nao conseguir se conectar a internet ver wi fi acessos anteriores foram bem sucedidos mas agora estou completamente desconectar,Hardware,Baixa
3417,sistema erp atualiza intervalos o sistema de gestao empresarial esta redefinindo os intervalos dos relatorios causar alegacoes no departamento financeiro,Comunicação,Baixa
