id,text_final,target_category
1812,wi fi instaveis a conexao wi fi e intermitente e nao dura mais que alguns minutos isso esta prejudicando a comunicacao online,Rede
1813,somente banco de dado online a empresa possui uma grande quantidade de registros no banco e esta procurando melhorias na performance,Infraestrutura
1814,mudanca na senha do meu e mail preciso alterar minha senha no yahoo ma nao consigo acessar o perfil parece que necessito de ajuda para resolver isso,Comunicação
1815,problemas na impressao ocorre problema de impresao no centro de apoio ao cliente onde o documentos nao sao exibidos apos a configuracao do driver,Comunicação
1816,infraestrutura de rede instavel o usuarios relataram intermitencias na conexao a internet causando atrasos no acesso remoto e comunicacao com fornecedores,Infraestrutura
1817,pons sem uso informacoes sobre uma pequena rede de pons construida ha ano que agora esta desativada ma a informacoes nao estao disponiveis para a atualizacao do mapa da cidade,Infraestrutura
1818,tratamento desacelerando a consulta sql anual que deve atualizar a estatisticas do cliente esta executando lentamente e o dado estao sendo redefinidos sem conclusao,Banco de Dados
1819,problemas de login o usuario esta tentando acessar o sistema ma nao consegue fazer logon apesar da senha estar correta aconteceu apos uma atualizacao recente e ja foi reiniciado o computador,Acesso
1820,login atrasado funcionario esta tentando entrar no sistema ha mais de uma semana pediu ajuda por e mail ma nenhuma resposta recebida ate hoje,Acesso
1821,problemas de conexao cliente relatum problemas intermitentes ao se conectar a internet e nao consegue fazer downloads em massa,Acesso
1822,consulta demorada a consulta que deve gerar o dado historicos do cliente esta lentamente retornando resultados,Banco de Dados
1823,problema na criacao de contatos no google gostaria de saber como importar uma lista de contatos do excel em um novo plano no gmail,Comunicação
1824,computador lento estou trabalhando no meu computador ha dia e percebi que ele esta funcionando muito mais devagar do que o normal nao houve nenhum erro recente ma a velocidade de processamento parece ter diminuido,Hardware
1825,reiniciando servidor um usuario reportou que o sistema esta travando recorrentemente especialmente ao carregar paginas da administracao o funcionario acredita que um reinicio do servidor pode resolver o problema,Acesso
1826,fone android sem conectividade meu fone de ouvido android nao consegue se conectar ao meu laptop inicialmente funcionava perfeitamente ma agora tento acessa lo e nada acontece,Hardware
1827,sistema de reserva online sobrecarregado clientes estao relatando atrasos e falhas ao utilizar o sistema de reservas online da nossa empresa a consultas sao demoradas e a interface e instavel durante pico horarios,Infraestrutura
1828,som barulhento na tela a televisao exibe uma serie de ruidos estrondosos que se alastram para a sala,Hardware
1829,conflito de senha usuario tenta logar ma o sistema apresenta erro devido a configuracoes antigas do usuario,Acesso
1830,estrutura de arquivos mal organizada o funcionarios relatam dificuldade na localizacao e organizacao do documentos impactando a produtividade no trabalho,Acesso
1831,ressurgimento do ponto de rede ocorreu o ressurgimento automatico da interface do dispositivos sem fio causando a perda intermitente da conexoes,Infraestrutura
1832,aplicativo cessou operar o aplicativo fotos e documentos travou enquanto estava na tela do meu iphone nao consigo abri lo novamente,Comunicação
1833,sistema de alimentacao desligado o sistema alimentador principal da planta industrial desligou repentinamente causando interrupcao na producao e necessitando avaliacao urgente do danos,Infraestrutura
1834,sistema de banco de dado lento o sistema de banco de dado da empresa esta apresentando velocidades lentas ao longo do dia causando atrasos na operacoes comerciais e impactando a produtividade do funcionarios,Infraestrutura
1835,sistema captcha na conta ha uma mensagem de erro captcha necessario ao tentar acessar minha pagina da web ma ja completei o desafio,Comunicação
1836,acesso a plataforma bloqueado o usuario esta enfrentando problemas de autenticacao no site da empresa tenta acessar o sistema ma todos o login tentados sao negados e nao ha atualizacoes na secao de mensagens,Acesso
1837,banco de dado lento funcionarios relatam atrasos na recuperacao de informacoes do banco tempo esperado para consultas esta aumentando causando prejuizos operacionais,Banco de Dados
1838,login impedido funcionario informa que nao conseguiu acessar o sistema desde esta manha suspeita de ataque cibernetico,Acesso
1839,sistema de crm bloqueado o usuario relatum que nao consegue atualizar o sistema do crm devido a uma mensagem de erro sem impactar a operacoes diarias da empresa,Acesso
1840,reducao de velocidade na rede vi esta experimentando uma diminuicao significativa no desempenho da sua conexao a internet especialmente ao transferir arquivos grandes e durante downloads,Rede
1841,interrupcao de internet somente na segunda feira interrompimento periodico da conexao wi fi,Rede
1842,recuperacao de senha usuario tem problemas para obter uma senha ja tentou o e mail de recuperacao sem sucesso,Acesso
1843,dificuldade de conexao a internet ocorre uma lentidao intermitente na rede wi fi que afeta a navegacao em site criticos para o trabalho diario,Rede
1844,somando dado de rede ocorre adicao manual do sinai wi fi resultando na necessidade frequente da transferencia para outro lugar,Rede
1845,rede lenta na manha a conexao de internet esta extremamente rala e desconjunta especialmente quando estou tentando acessar site durante a primeiras horas da manha,Rede
1846,dificuldade no backup do banco estamos enfrentando problemas intermitentes ao realizar o backup do dado causando atrasos na sincronizacao com o servidores de nuvem,Banco de Dados
1847,som de erro na rede acontece um som estranho sempre que o computador conecta se a internet a frequencia aumentou no ultimos dia,Rede
1848,mudanca de roteador preciso trocar o atual roteador por uma versao mais nova ma nao sei como proceder,Rede
1849,motorola g4 mini sem bateria meu motorola g4 esta completamente desligado nao ha sinai de vida nem quando conectado a tomada ou carregando em outro dispositivo,Hardware
1850,problemas intermitentes de rede o usuarios estao experimentando conexoes esporadicas onde o servico wi fi fica disponivel por alguns minutos e depois desaparece,Rede
1851,acesso restrito ao servico gratuito apos atualizar minha conta o site do meu programa de fidelizacao emite um usuario nao autorizado impedindo me de acessar a ofertas exclusivas,Comunicação
1852,problemas de rede ha frequentes interrupcoes na conexao wi fi no escritorio causando dificuldades para o funcionarios,Infraestrutura
1853,aplicativo de projeto suspenso funcionario relatum que o projeto alvo nao esta mais disponivel no aplicativo e requer conselhos sobre como proceder com a atualizacao,Acesso
1854,conexao wi fi instavel temos problemas intermitentes de conexao na internet wi fi do computador que desligam repentinamente apos alguns minutos,Comunicação
1855,painel de monitoramento funcionou mal o painel que rastreia temperaturas e niveis da agua no ar condicionado central nao esta mostrando informacoes ha preocupacao com o desempenho do sistema de resfriamento,Infraestrutura
1856,som suave o computador faz barulho de baixo volume quando usado semelhante ao zumbido tipico do ar condicionado,Hardware
1857,som fraco no monitor o som do sistema e muito baixo e dificil de ouvir mesmo aumentando o volume isso impede a audicao adequada durante reunioes online,Hardware
1858,painel de controle sem resposta ha uma maquina no laboratorio que nao esta respondendo ao seu terminal nao consegui acessar o painel para monitorizar a configuracoes do sistema,Infraestrutura
1859,luzes desligadas a lampadas externas da cozinha nao estao ligando quando eu pressiono o interruptor,Infraestrutura
1860,computador desligando sozinho o computador esta ligando e desligando aleatoriamente durante o uso isso nao acontece frequentemente ma tenho medo de que possa ser um sinal de falha no hardware,Hardware
1861,login falhou cliente reporta ter tentado fazer login no sistema do trabalho e recebeu um erro ma nao sabe qual o problema especifico,Acesso
1862,disrupcao de rede a conexao wi fi no escritorio principal esta intermitentemente perdida ocorridas apenas durante o horario comercial ma causando atrasos na comunicacao em tempo real e no relatorios diarios,Infraestrutura
1863,acesso restrito a biblioteca problema de login na pagina da biblioteca online nao consigo usar minha conta para baixar e book,Comunicação
1864,ruido no cabo de internet houve uma interrupcao na conexao wi fi que causa ruidos e lentidao em toda a redes internas da empresa,Infraestrutura
1865,som inconsistente o som do computador nao esta sendo reproduzido corretamente ajustes na configuracoes de volume e driver nao resolveram o problema,Hardware
1866,mudanca de ip o cliente reporta que seu endereco ip foi alterado automaticamente causando problemas na navegacao interna,Rede
1867,lampada fica vermelha a lampada na minha sala muda de cor para vermelho intermitentemente nao acafei nao esta funcionando nem parou por completo,Hardware
1868,mudancas no horario do sistema depois de uma atualizacao recente o pc nao responde a alteracoes esperadas na configuracoes relacionadas ao tempo e o relogios internos estao desalinhados,Hardware
1869,versao antiga do aplicativo nao funciona o meu cliente esta usando uma versao mais antiga que precisa atualizar para ter suporte a novos recursos,Comunicação
